term,mp_id,mp_term_key,name,club,professions,profession_raw,profession_clean,profession_group,profession_group_web
9,475,9-475,Stanisław Żmijan,KO,inżynier budownictwa,inżynier budownictwa,inżynier budownictwa,Inżynieria i techniczne,Technika i IT
9,7,9-7,Tomasz Aniśko,KO,architekt krajobrazu,architekt krajobrazu,architekt krajobrazu,Inżynieria i techniczne,Technika i IT
9,41,9-41,Zbigniew Chmielowiec,PiS,inżynier środowiska,inżynier środowiska,inżynier środowiska,Inżynieria i techniczne,Technika i IT
9,442,9-442,Adrian Zandberg,Lewica,programista,programista,programista,IT,Technika i IT
9,266,9-266,Barbara Nowacka,KO,informatyczka,informatyczka,informatyczka,IT,Technika i IT
9,201,9-201,Jakub Kulesza,niez.,konsultant do spraw systemów teleinformatycznych,konsultant do spraw systemów teleinformatycznych,konsultant do spraw systemów teleinformatycznych,IT,Technika i IT
9,110,9-110,Jarosław Gonciarz,PiS,specjalista zastosowań informatyki,specjalista zastosowań informatyki,specjalista zastosowań informatyki,IT,Technika i IT
9,21,9-21,Konrad Berkowicz,Konfederacja,programista,programista,programista,IT,Technika i IT
9,402,9-402,Sylwester Tułajew,PiS,informatyk,informatyk,informatyk,IT,Technika i IT
9,316,9-316,Andrzej Rozenek,LD,dziennikarz,dziennikarz,dziennikarz,Media i kultura,"Kultura, media i sport"
9,112,9-112,Daria Gosek-Popiołek,Lewica,kierowniczka domu kultury,kierowniczka domu kultury,kierowniczka domu kultury,Media i kultura,"Kultura, media i sport"
9,43,9-43,Dominika Chorosińska,PiS,aktorka,aktorka,aktorka,Media i kultura,"Kultura, media i sport"
9,60,9-60,Eugeniusz Czykwin,KO,dziennikarz,dziennikarz,dziennikarz,Media i kultura,"Kultura, media i sport"
9,34,9-34,Grzegorz Braun,Konfederacja,reżyser,reżyser,reżyser,Media i kultura,"Kultura, media i sport"
9,384,9-384,Iwona Śledzińska-Katarasińska,KO,dziennikarz,dziennikarz,dziennikarz,Media i kultura,"Kultura, media i sport"
9,168,9-168,Janusz Korwin-Mikke,Konfederacja,publicysta,publicysta,publicysta,Media i kultura,"Kultura, media i sport"
9,161,9-161,Joanna Kluzik-Rostkowska,KO,dziennikarz,dziennikarz,dziennikarz,Media i kultura,"Kultura, media i sport"
9,214,9-214,Joanna Lichocka,PiS,dziennikarz,dziennikarz,dziennikarz,Media i kultura,"Kultura, media i sport"
9,140,9-140,Klaudia Jachira,KO,aktor,aktor,aktor,Media i kultura,"Kultura, media i sport"
9,86,9-86,Konrad Frysztak,KO,"dziennikarz, prawnik",dziennikarz,dziennikarz,Media i kultura,"Kultura, media i sport"
9,244,9-244,Krzysztof Mieszkowski,KO,kulturoznawca,kulturoznawca,kulturoznawca,Media i kultura,"Kultura, media i sport"
9,158,9-158,Małgorzata Kidawa-Błońska,KO,producent filmowy,producent filmowy,producent filmowy,Media i kultura,"Kultura, media i sport"
9,308,9-308,Małgorzata Prokop-Paczkowska,Lewica,dziennikarka,dziennikarka,dziennikarka,Media i kultura,"Kultura, media i sport"
9,199,9-199,Paweł Kukiz,Kukiz15,muzyk,muzyk,muzyk,Media i kultura,"Kultura, media i sport"
9,3,9-3,Piotr Adamowicz,KO,dziennikarz,dziennikarz,dziennikarz,Media i kultura,"Kultura, media i sport"
9,404,9-404,Robert Tyszkiewicz,KO,wydawca,wydawca,wydawca,Media i kultura,"Kultura, media i sport"
9,427,9-427,Robert Winnicki,Konfederacja,publicysta,publicysta,publicysta,Media i kultura,"Kultura, media i sport"
9,452,9-452,Tomasz Zimoch,Polska2050,dziennikarz,dziennikarz,dziennikarz,Media i kultura,"Kultura, media i sport"
9,11,9-11,Urszula Augustyn,KO,dziennikarka,dziennikarka,dziennikarka,Media i kultura,"Kultura, media i sport"
9,5,9-5,Adam Andruszkiewicz,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,94,9-94,Adam Gawęda,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,373,9-373,Adam Szłapka,KO,politolog,politolog,politolog,Polityka,Polityka
9,304,9-304,Agnieszka Pomaska,KO,politolog,politolog,politolog,Polityka,Polityka
9,350,9-350,Agnieszka Soin,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,253,9-253,Aleksander Mrówczyński,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,1,9-1,Andrzej Adamczyk,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,192,9-192,Andrzej Kryj,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,45,9-45,Anna Ewa Cicholska,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,282,9-282,Anna Paluch,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,332,9-332,Anna Schmidt,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,415,9-415,Anna Wasilewska,KO,poseł,poseł,poseł,Polityka,Polityka
9,256,9-256,Arkadiusz Mularczyk,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,349,9-349,Artur Soboń,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,364,9-364,Artur Szałabawka,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,438,9-438,Bartłomiej Wróblewski,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,238,9-238,Beata Mateusiak-Pielucha,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,458,9-458,Bożena Żelazowska,KP,politolog,politolog,politolog,Polityka,Polityka
9,396,9-396,Cezary Tomczyk,KO,politolog,politolog,politolog,Polityka,Polityka
9,337,9-337,Edward Siarka,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,68,9-68,Elżbieta Duda,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,429,9-429,Elżbieta Witek,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,471,9-471,Elżbieta Zielińska,PiS,politolog,politolog,politolog,Polityka,Polityka
9,83,9-83,Ewa Filipiak,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,163,9-163,Ewa Kołodziej,KO,politolog,politolog,politolog,Polityka,Polityka
9,230,9-230,Ewa Malik,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,148,9-148,Filip Kaczyński,PiS,politolog,politolog,politolog,Polityka,Polityka
9,210,9-210,Gabriela Lenartowicz,KO,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,236,9-236,Gabriela Masłowska,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,435,9-435,Grzegorz Adam Woźniak,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,218,9-218,Grzegorz Lorek,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,261,9-261,Grzegorz Napieralski,KO,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,294,9-294,Grzegorz Piechowiak,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,311,9-311,Grzegorz Puda,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,330,9-330,Grzegorz Schetyna,KO,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,175,9-175,Henryk Kowalczyk,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,9,9-9,Iwona Arent,PiS,politolog,politolog,politolog,Polityka,Polityka
9,56,9-56,Jacek Czerniak,Lewica,politolog,politolog,politolog,Polityka,Polityka
9,280,9-280,Jacek Osuch,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,309,9-309,Jacek Protas,KO,polityk,polityk,polityk,Polityka,Polityka
9,310,9-310,Jacek Protasiewicz,KP,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,388,9-388,Jacek Świat,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,457,9-457,Jacek Żalek,PiS,poseł,poseł,poseł,Polityka,Polityka
9,78,9-78,Jadwiga Emilewicz,PiS,politolog,politolog,politolog,Polityka,Polityka
9,320,9-320,Jakub Rutnicki,KO,polityk,polityk,polityk,Polityka,Polityka
9,69,9-69,Jan Duda,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,74,9-74,Jan Dziedziczak,PiS,politolog,politolog,politolog,Polityka,Polityka
9,119,9-119,Jan Grabiec,KO,poseł,poseł,poseł,Polityka,Polityka
9,250,9-250,Jan Mosiński,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,223,9-223,Jan Łopata,KP,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,46,9-46,Janusz Cichoń,KO,poseł,poseł,poseł,Polityka,Polityka
9,181,9-181,Jarosław Krajewski,PiS,politolog,politolog,politolog,Polityka,Polityka
9,335,9-335,Jarosław Sellin,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,410,9-410,Jarosław Wałęsa,KO,politolog,politolog,politolog,Polityka,Polityka
9,449,9-449,Jarosław Zieliński,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,23,9-23,Jerzy Bielecki,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,426,9-426,Jerzy Wilk,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,81,9-81,Jolanta Fedak,KP,politolog,politolog,politolog,Polityka,Polityka
9,30,9-30,Kamil Bortniczuk,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,125,9-125,Kazimierz Gwiazdowski,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,241,9-241,Kazimierz Matuszny,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,89,9-89,Kinga Gajewska,KO,poseł na Sejm RP,poseł na Sejm RP,poseł na sejm rp,Polityka,Polityka
9,339,9-339,Krystyna Sibińska,KO,poseł,poseł,poseł,Polityka,Polityka
9,377,9-377,Krystyna Szumilas,KO,poseł,poseł,poseł,Polityka,Polityka
9,196,9-196,Krzysztof Kubów,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,286,9-286,Krzysztof Paszyk,KP,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,390,9-390,Krzysztof Tchórzewski,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,162,9-162,Lech Kołakowski,PiS,poseł na Sejm RP,poseł na Sejm RP,poseł na sejm rp,Polityka,Polityka
9,184,9-184,Leonard Krasulski,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,63,9-63,Leszek Dobrzyński,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,90,9-90,Leszek Galemba,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,70,9-70,Marcin Duszek,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,136,9-136,Marcin Horała,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,307,9-307,Marcin Porzucek,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,24,9-24,Marek Biernacki,KP,Parlamentarzysta,Parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,198,9-198,Marek Kuchciński,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,207,9-207,Marek Kwitek,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,240,9-240,Marek Matuszewski,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,278,9-278,Marek Opioła,PiS,politolog,politolog,politolog,Polityka,Polityka
9,302,9-302,Marek Polak,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,363,9-363,Marek Suski,PiS,polityk - sekretarz stanu,polityk - sekretarz stanu,polityk - sekretarz stanu,Polityka,Polityka
9,152,9-152,Mariusz Kałużny,PiS,politolog,politolog,politolog,Polityka,Polityka
9,428,9-428,Mariusz Witczak,KO,politolog,politolog,politolog,Polityka,Polityka
9,195,9-195,Marta Kubiak,PiS,politolog,politolog,politolog,Polityka,Polityka
9,225,9-225,Marzena Machałek,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,274,9-274,Marzena Okła-Drewnowicz,KO,poseł na sejm RP,poseł na sejm RP,poseł na sejm rp,Polityka,Polityka
9,249,9-249,Mateusz Morawiecki,PiS,polityk,polityk,polityk,Polityka,Polityka
9,113,9-113,Małgorzata Gosiewska,PiS,poseł na Sejm RP,poseł na Sejm RP,poseł na sejm rp,Polityka,Polityka
9,47,9-47,Michał Cieślak,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,139,9-139,Michał Jach,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,144,9-144,Michał Jaros,KO,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,367,9-367,Michał Szczerba,KO,poseł na Sejm RP,poseł na Sejm RP,poseł na sejm rp,Polityka,Polityka
9,439,9-439,Michał Wypij,KO,politolog,politolog,politolog,Polityka,Polityka
9,437,9-437,Michał Wójcik,PiS,polityk,polityk,polityk,Polityka,Polityka
9,271,9-271,Mirosława Nykiel,KO,poseł na sejm RP,poseł na sejm RP,poseł na sejm rp,Polityka,Polityka
9,289,9-289,Monika Pawłowska,PiS,specjalista do spraw stosunków międzynarodowych,specjalista do spraw stosunków międzynarodowych,specjalista do spraw stosunków międzynarodowych,Polityka,Polityka
9,314,9-314,Monika Rosa,KO,politolog,politolog,politolog,Polityka,Polityka
9,147,9-147,Norbert Kaczmarczyk,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,451,9-451,Piotr Benedykt Zientarski,KO,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,31,9-31,Piotr Borys,KO,przedstawiciel władzy samorządowej - radny,przedstawiciel władzy samorządowej - radny,przedstawiciel władzy samorządowej - radny,Polityka,Polityka
9,150,9-150,Piotr Kaleta,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,188,9-188,Piotr Król,PiS,politolog,politolog,politolog,Polityka,Polityka
9,303,9-303,Piotr Polak,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,408,9-408,Piotr Uruski,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,409,9-409,Piotr Uściński,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,446,9-446,Piotr Zgorzelski,KP,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,51,9-51,Przemysław Czarnecki,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,470,9-470,Rafał Romanowski,PiS,politolog,politolog,politolog,Polityka,Polityka
9,111,9-111,Robert Gontarz,PiS,przedstawiciel władzy samorządowej - radny,przedstawiciel władzy samorządowej - radny,przedstawiciel władzy samorządowej - radny,Polityka,Polityka
9,187,9-187,Robert Kropiwnicki,KO,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,413,9-413,Robert Warwas,PiS,politolog,politolog,politolog,Polityka,Polityka
9,15,9-15,Ryszard Bartosik,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,379,9-379,Stanisław Szwed,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,182,9-182,Stefan Krajewski,KP,politolog,politolog,politolog,Polityka,Polityka
9,103,9-103,Szymon Giżyński,PiS,poseł,poseł,poseł,Polityka,Polityka
9,382,9-382,Szymon Szynkowski vel Sęk,PiS,sekretarz stanu,sekretarz stanu,sekretarz stanu,Polityka,Polityka
9,265,9-265,Sławomir Nitras,KO,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,345,9-345,Sławomir Skwarek,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,444,9-444,Sławomir Zawiślak,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,48,9-48,Tadeusz Cymański,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,104,9-104,Teresa Glenc,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,128,9-128,Teresa Hałas,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,171,9-171,Tomasz Kostuś,KO,politolog,politolog,politolog,Polityka,Polityka
9,267,9-267,Tomasz Piotr Nowak,KO,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,381,9-381,Tomasz Szymański,KO,poseł zawodowy,poseł zawodowy,poseł zawodowy,Polityka,Polityka
9,450,9-450,Tomasz Zieliński,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,221,9-221,Tomasz Ławniczak,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,317,9-317,Urszula Rusecka,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,6,9-6,Waldemar Andzel,PiS,politolog,politolog,politolog,Polityka,Polityka
9,141,9-141,Wiesław Janczyk,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,183,9-183,Wiesław Krajewski,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,52,9-52,Witold Czarnecki,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,445,9-445,Witold Zembaczyński,KO,politolog,politolog,politolog,Polityka,Polityka
9,259,9-259,Wojciech Murdzek,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,454,9-454,Wojciech Zubowski,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,55,9-55,Włodzimierz Czarzasty,Lewica,politolog,politolog,politolog,Polityka,Polityka
9,13,9-13,Zbigniew Babalski,PiS,parlamentarzysta,parlamentarzysta,parlamentarzysta,Polityka,Polityka
9,134,9-134,Zbigniew Grzegorz Hoffmann,PiS,politolog,politolog,politolog,Polityka,Polityka
9,57,9-57,Zofia Czernow,KO,parlamentarzystka,parlamentarzystka,parlamentarzystka,Polityka,Polityka
9,333,9-333,Łukasz Schreiber,PiS,poseł na Sejm RP,poseł na Sejm RP,poseł na sejm rp,Polityka,Polityka
9,129,9-129,Agnieszka Hanajczyk,KO,prawnik,prawnik,prawnik,Prawo,Prawo
9,172,9-172,Andrzej Kosztowniak,PiS,ekonomista prawnik,ekonomista prawnik,ekonomista prawnik,Prawo,Prawo
9,371,9-371,Andrzej Szejna,Lewica,adwokat i radca prawny,adwokat i radca prawny,adwokat i radca prawny,Prawo,Prawo
9,58,9-58,Anita Czerwińska,PiS,prawnik,prawnik,prawnik,Prawo,Prawo
9,460,9-460,Anna Maria Żukowska,Lewica,prawnik,prawnik,prawnik,Prawo,Prawo
9,260,9-260,Arkadiusz Myrcha,KO,radca prawny,radca prawny,radca prawny,Prawo,Prawo
9,17,9-17,Barbara Bartuś,PiS,prawnik,prawnik,prawnik,Prawo,Prawo
9,65,9-65,Barbara Dolniak,KO,prawnik,prawnik,prawnik,Prawo,Prawo
9,177,9-177,Bartosz Kownacki,PiS,adwokat,adwokat,adwokat,Prawo,Prawo
9,351,9-351,Bogusław Sonik,niez.,prawnik,prawnik,prawnik,Prawo,Prawo
9,32,9-32,Bożena Borys-Szopa,PiS,prawnik,prawnik,prawnik,Prawo,Prawo
9,117,9-117,Cezary Grabarczyk,KO,adwokat,adwokat,adwokat,Prawo,Prawo
9,252,9-252,Czesław Mroczek,KO,prawnik,prawnik,prawnik,Prawo,Prawo
9,246,9-246,Daniel Milewski,PiS,prawnik,prawnik,prawnik,Prawo,Prawo
9,389,9-389,Dominik Tarczyński,PiS,prawnik,prawnik,prawnik,Prawo,Prawo
9,211,9-211,Ewa Leniart,PiS,prawnik,prawnik,prawnik,Prawo,Prawo
9,318,9-318,Grzegorz Rusiecki,KO,prawnik,prawnik,prawnik,Prawo,Prawo
9,456,9-456,Ireneusz Zyska,PiS,radca prawny,radca prawny,radca prawny,Prawo,Prawo
9,281,9-281,Jacek Ozdoba,PiS,prawnik,prawnik,prawnik,Prawo,Prawo
9,395,9-395,Jacek Tomczak,KP,notariusz,notariusz,notariusz,Prawo,Prawo
9,155,9-155,Jan Kanthak,PiS,prawnik,prawnik,prawnik,Prawo,Prawo
9,176,9-176,Janusz Kowalski,PiS,prawnik,prawnik,prawnik,Prawo,Prawo
9,149,9-149,Jarosław Kaczyński,PiS,prawnik,prawnik,prawnik,Prawo,Prawo
9,301,9-301,Jerzy Polaczek,PiS,prawnik,prawnik,prawnik,Prawo,Prawo
9,145,9-145,Joanna Jaśkowiak,KO,notariusz,notariusz,notariusz,Prawo,Prawo
9,299,9-299,Kacper Płażyński,PiS,adwokat,adwokat,adwokat,Prawo,Prawo
9,93,9-93,Kamila Gasiuk-Pihowicz,KO,adwokat,adwokat,adwokat,Prawo,Prawo
9,288,9-288,Karolina Pawliczak,KO,prawnik,prawnik,prawnik,Prawo,Prawo
9,296,9-296,Katarzyna Maria Piekarska,KO,radca prawny,radca prawny,radca prawny,Prawo,Prawo
9,279,9-279,Katarzyna Osos,KO,radca prawny,radca prawny,radca prawny,Prawo,Prawo
9,347,9-347,Kazimierz Smoliński,PiS,adwokat,adwokat,adwokat,Prawo,Prawo
9,86,9-86,Konrad Frysztak,KO,"dziennikarz, prawnik",prawnik,prawnik,Prawo,Prawo
9,344,9-344,Krystyna Skowrońska,KO,administratywista,administratywista,administratywista,Prawo,Prawo
9,348,9-348,Krzysztof Sobolewski,PiS,administratywista,administratywista,administratywista,Prawo,Prawo
9,401,9-401,Krzysztof Tuduj,Konfederacja,prawnik,prawnik,prawnik,Prawo,Prawo
9,385,9-385,Krzysztof Śmiszek,Lewica,prawnik,prawnik,prawnik,Prawo,Prawo
9,411,9-411,Marcin Warchoł,PiS,adwokat,adwokat,adwokat,Prawo,Prawo
9,10,9-10,Marek Ast,PiS,radca prawny,radca prawny,radca prawny,Prawo,Prawo
9,334,9-334,Małgorzata Sekuła-Szmajdzińska,Lewica,adwokat,adwokat,adwokat,Prawo,Prawo
